"CMTE_ID","AMNDT_IND","RPT_YR","RPT_TP","IMAGE_NUM","LINE_NUM","FORM_TP_CD","SCHED_TP_CD","NAME","CITY","STATE","ZIP_CODE","TRANSACTION_DT","TRANSACTION_AMT","TRANSACTION_PGI","PURPOSE","CATEGORY","CATEGORY_DESC","MEMO_CD","MEMO_TEXT","ENTITY_TP","SUB_ID","FILE_NUM","TRAN_ID","BACK_REF_TRAN_ID"
"C00468660","N","2015","MY","201507299000441969","21B","F3X","SB","BANK OF AMERICA","RICHMOND","VA","23261","05/15/2015","47","O","BANK SERVICE CHARGE","001","Administrative/Salary/Overhead Expenses","","","ORG","4072920151248009656","1018589","B578362",""
"C00466490","N","2015","Q1","15970356277","17","F3","SB","SUNOCO","CHESTER","NY","10918","03/30/2015","71.96","G","MURRAY REIMBURSEMENT: TRAVEL: FUEL","","","X","","ORG","4041620151241939482","1003836","SB17.19734.9","SB17.19734"
"C00272724","N","2015","Q2","201507079000062664","21B","F3X","SB","REGIONS FINANCIAL COPORATION","BIRMINGHAM","AL","35203","04/30/2015","119.4","","CAA CHARGE","","","","","ORG","4070720151246010256","1012600","SB21B.25079",""
"C00000935","N","2015","M5","15951437750","21B","F3X","SB","AMERICAN AIRLINES","FORT WORTH","TX","76155","03/23/2015","-18.95","","TRAVEL","002","Travel Expenses","X","MEMO ENTRY","ORG","4052720151243968519","1008878","SB21B-934242-20000","SB21B-934242"
"C00002600","N","2015","Q1","15970324493","17","F3","SB","BANK OF AMERICA","NEWARK","NJ","071011758","03/13/2015","9.29","P","BANK FEE","","","X","","ORG","4040620151241697409","1001135","D500216","D500215"
"C00575050","N","2015","Q2","201507159000143003","17","F3","SB","TY-COMP","PEORIA HEIGHTS","IL","616167785","06/19/2015","1530","O","PRINTING & MAILING CHARGES","","","","","ORG","4071520151247143485","1014949","B2FA9F1C6C8B34731BDE",""
"C00224717","N","2015","M7","201507209000346762","21B","F3X","SB","PICKELL, PATICIA","SHELBY TWP","MI","48317","06/30/2015","75","","BINGO PRIZE","","","","","IND","4072120151247612512","1017045","SB21B.63718",""
"C00575795","N","2015","Q2","201507159000217821","23","F3P","SB","COMMON GROUND","NEW YORK","NY","100186550","06/26/2015","1841","P","VENUE & EVENT SECURITY","","","","","ORG","4071720151247457685","1015585","D7811",""
"C00546499","N","2015","Q1","15951155190","17","F3","SB","GORDON, CHRISTINE","DES PERES","MO","631314235","03/20/2015","1324.73","","FUNDRAISING CONSULTING","","","","","IND","4041720151242004949","1003581","BACA254A405DE446EA8D",""
"C00550608","N","2015","Q1","15951168515","17","F3","SB","SHELL OIL","MESQUITE","NV","89027","02/23/2015","58","","TRAVEL","","","","TRAVEL","ORG","4041720151242012843","1004047","50306.E797",""
"C00458463","N","2015","Q1","15020134435","17","F3","SB","CLIFTON, PATRICK","WASHINGTON","DC","200071820","03/31/2015","963.46","P","PAYROLL","001","Administrative/Salary/Overhead Expenses","","","IND","2042820151242337151","1005924","SB04281544352038",""
"C00575795","N","2015","Q2","201507159000218826","23","F3P","SB","JETBLUE","LONG ISLAND CITY","NY","111014024","04/24/2015","813.1","P","TRAVEL","","","X","","ORG","4071720151247460699","1015585","D3195","D2048"
"C00394866","N","2015","Q1","15970349867","17","F3","SB","BELTWAY CATERING","MCLEAN","VA","22101","01/20/2015","1782","P","CATERING","003","Solicitation and Fundraising Expenses","","","ORG","4042020151242081773","1003473","B-E-27568",""
"C00458844","N","2015","Q2","201507159000234185","23","F3P","SB","UNITED AIRLINES","CHICAGO","IL","60606","05/28/2015","43","","TRAVEL","","","X","","ORG","4071720151247463765","1015697","SB17.I9184","SB17.I8790"
"C00167320","N","2015","M5","15951414428","21B","F3X","SB","HOUSTON, PETER DANIEL","HARTFORD","CT","06103","04/15/2015","43.51","","REIMBURSEMENT FOR MILEAGE","","","","","IND","4052120151243878022","1008705","D624493",""
"C00204370","N","2015","Q2","201507150200188391","17","F3","SB","GE CAPITAL C/O RICOH USA PROGRAM","PHILADELPHIA","PA","19101","06/09/2015","6.45","P","OFFICE EQUIPMENT","","","","","","2072420151247922938","1017890","SB072415839166",""
"C00032698","N","2015","M4","15951179102","21B","F3X","SB","VIRGINIA COMMUNITY BANK","LOUISA","VA","230930888","03/02/2015","15","","CASH MANAGEMENT FEE","001","Administrative/Salary/Overhead Expenses","","CASH MANAGEMENT FEE","ORG","4041720151242017603","1004462","22402900",""
"C00075820","N","2015","M2","15950811338","21B","F3X","SB","BULLFEATHERS","WASHINGTON","DC","20003","01/23/2015","35.78","","FOOD & BEVERAGE","","","X","","ORG","4022620151239784044","995011","SBCC21.1008","SB21-0.041944"
"C00007880","N","2015","M5","15951413375","21B","F3X","SB","PAYMENTS GATEWAY","ALLEN","TX","75013","04/10/2015","206.85","","STATEMENT FEE","001","Administrative/Salary/Overhead Expenses","","STATEMENT FEE","ORG","4052020151243862738","1008638","1911700",""
"C00074450","A","2015","M5","201507169000253431","21B","F3X","SB","VERTICAL RESPONSE","SAN FRANCISCO","CA","94105","02/12/2015","499","","WEBSITE MAINTENANCE","","","X","","ORG","4071720151247467057","1016050","SB21B.I21783","SB21B.I21681"
"C00492991","A","2015","Q1","15020167234","17","F3","SB","AUTHORIZE.NET","AMERICAN FORK","UT","840039707","01/05/2015","28.3","P","CREDIT CARD PROCESSING FEE","","","","","","2060220151244004918","1009469","SB06021572341605",""
"C00226928","N","2015","Q1","15970356551","17","F3","SB","ACQUA AL 2","WASHINGTON","DC","20003","03/20/2015","2456.2","P","FOOD & BEVERAGE","","","X","","ORG","4041720151242008537","1003851","17-03-12030-16221","17-03-12030-0000"
"C00542621","N","2015","MY","201507319000486152","21B","F3X","SB","KIELOCH CONSULTING","WASHINGTON","DC","200031943","03/09/2015","500","P","FUNDRAISING CONSULTANT","","","","","ORG","4073120151248148871","1019680","D567826",""
"C00575795","N","2015","Q2","201507159000217920","23","F3P","SB","SCHWERIN, DANIEL B","NEW YORK","NY","101855256","06/30/2015","60","P","PHONE","001","Administrative/Salary/Overhead Expenses","","","IND","4071720151247457981","1015585","D6922",""
"C00494559","N","2015","MY","201507309000467418","21B","F3X","SB","PAYCHEX","INDIANAPOLIS","IN","462403805","01/15/2015","54.46","","PAYROLL INSURANCE AND TAXES","001","Administrative/Salary/Overhead Expenses","","","ORG","4073120151248138841","1019237","SB21B-68-1036-E",""
"C00075820","N","2015","M5","15951424893","21B","F3X","SB","AMAZON.COM","SEATTLE","WA","98144","04/06/2015","386.75","","HQ ACCT - EQUIPMENT PURCHASE","","","X","","ORG","4052220151243896052","1008869","SB21-0.045309","SB21-0.042854"
"C00305052","N","2015","Q1","15951146725","17","F3","SB","ACCULINK","GREENVILLE","NC","27834","03/07/2015","6001.02","","PRINTING SERVICES","","","","","ORG","4041720151242002767","1003212","SB17.36152",""
"C00350520","N","2015","Q1","15951151803","17","F3","SB","FEDEX - FEDERAL EXPRESS","MEMPHIS","TN","38101","01/12/2015","72.47","","SHIPPING COSTS","001","Administrative/Salary/Overhead Expenses","","","ORG","4041520151241890358","1003429","EXPB55435",""
"C00329896","N","2015","Q2","201507160200195865","17","F3","SB","USPS.COM","WASHINGTON","DC","200042403","04/03/2015","5.05","P","POSTAGE","","","X","[MEMO ITEM]","","2072920151248022452","1018363","SB0728155865432",""
"C00346015","N","2015","MY","201507319000469851","21B","F3X","SB","MACDONALD, JAN","SAN DIEGO","CA","92109","01/27/2015","400","","PAYROLL AND TAX SERVICE","","","","","IND","4073120151248139598","1019347","SB21B.49272",""
"C00573816","N","2015","Q2","201507159000168628","23","F3P","SB","HAMPTON INN","NEW YORK","NY","100181401","04/13/2015","144.48","P","TRAVEL EXPENSE","","","","","ORG","4071620151247286572","1015211","B6C651C57B0F540D88FC",""
"C00259481","N","2015","M4","15951194849","21B","F3X","SB","US AIR","WASHINGTON","DC","200014545","03/25/2015","69","","TRANSPORTATION","","","X","*","ORG","4042120151242132311","1005220","VNH179YQF54","VNH179YQ8K9"
"C00554675","N","2015","TER","15020051729","17","F3","SB","CAPITOL COMPLIANCE ASSOCIATES","WASHINGTON","DC","200034344","01/23/2015","21.12","G","SOFTWARE","","","","","","2032920151241036632","1000256","SB032715172925",""
"C00309567","N","2015","MY","201507309000456973","21B","F3X","SB","HOME DEPOT","ATLANTA","GA","30339","01/08/2015","76.97","","OFFICE MAINTENANCE - SEATTLE (SEE AMERICAN EXPRESS)","","","X","","ORG","4073020151248062725","1018983","SB21B1053",""
"C00255695","N","2015","M5","15951411324","21B","F3X","SB","COMMONWEALTH DIGITAL OFFICE SOLUTIONS","STERLING","VA","201666501","04/09/2015","12.12","","COPIER MAINTENANCE  AND SUPPLIES","001","Administrative/Salary/Overhead Expenses","","","ORG","4052020151243862123","1008594","SB21B.18739",""
"C00467571","N","2015","Q1","15951145075","17","F3","SB","ANDERSON, CHRISTOPHER E.","LEXINGTON","KY","405882059","02/03/2015","1000","P","ACCOUNTING CONSULTING","001","Administrative/Salary/Overhead Expenses","","","IND","4041520151241885255","1003145","B-E-17172",""
"C00384016","N","2015","Q2","201507159000159858","17","F3","SB","OMNI WILLIAM PENN","PITTSBURGH","PA","152191820","04/23/2015","335.36","","LODGING","","","X","","ORG","4071620151247283313","1015073","BB82B98618E1049C6A4E","B8D12D7A19EF74C0A934"
"C00000935","N","2015","M6","15971236806","21B","F3X","SB","DROPSEND LTD","BRISTOL","UK","BS309DB","05/04/2015","99","","WIRE SERVICES/ ON LINE SVCS.","001","Administrative/Salary/Overhead Expenses","X","MEMO ENTRY","ORG","4062220151245909119","1011359","SB21B-934991-10000","SB21B-934991"
"C00499053","N","2015","Q2","201507159000220630","17","F3","SB","PERPICH, JUSTIN","DULUTH","MN","558071529","04/15/2015","1278.85","P","SALARY","","","","","IND","4071720151247462746","1015599","VQZ5F9NDFQ3",""
"C00143230","A","2015","M4","15951450039","21B","F3X","SB","MTA NEW YORK CITY TRANSIT","BROOKLYN","NY","112015190","03/30/2015","112","","TRAVEL","","","X","","ORG","4060420151244026974","1009559","D428973","D428972"
"C00191247","N","2015","M6","15951510733","21B","F3X","SB","RIVERA, FELIX","ANCHORAGE","AK","995073691","05/19/2015","550.63","","WAGES","","","","","IND","4062220151245908518","1011346","VQZ319NQ8H6",""
"C00463620","N","2015","Q2","201507159000146461","17","F3","SB","SOUTHWEST AIRLINES","DALLAS","TX","752351908","06/22/2015","132.5","","AIRFARE","","","X","","ORG","4071520151247145011","1014995","B9C8ECA6341AE4576A89","B64325A76865743AD95B"
"C00394866","N","2015","Q1","15970349876","17","F3","SB","DC TAXICAB COMMISSION","WASHINGTON","DC","20004","01/21/2015","36","P","CAB FARE","002","Travel Expenses","X","SUBITEMIZATION OF THE LEVATINO GROUP(01/21/15)","ORG","4042020151242081800","1003473","B-S-4417",""
"C00573832","N","2015","Q1","15020144479","17","F3","SB","FEDEX OFFICE","OCEANSIDE","CA","92054","03/12/2015","98.82","","POSTER","007","Campaign Event Expenses","X","MEMO","","2050620151243659893","1006853","SB050615447921",""
